,Landing,Date,Boat,Trip Type,Anglers,Albacore,Barracuda,Barracuda Released,Bat Ray Released,Black Croaker,Black Seabass Released,Blacksmith,Blue Perch,Bluefin Tuna,Bocaccio,Bocaccio Released,Bonito,Brown Rockfish,Cabezon,Cabezon Released,Calico Bass,Calico Bass Released,Copper Rockfish,Dorado,Halibut,Halibut Released,Jack Mackerel,Lingcod,Mackerel,Mackerel Released,Mako Shark,Mako Shark Released,Opaleye,Pacific Halibut Released,Petrale Sole,Rock Sole,Rockfish,Rockfish Released,Rubberlip Seaperch,Sand Bass,Sand Bass Released,Sanddab,Sargo,Sculpin,Sculpin Released,Sheephead,Sheephead Released,Skipjack Tuna,Spanish Jack,Spanish Mackerel,Thresher Shark,Triggerfish,Vermilion Rockfish,Vermilion Rockfish Released,White Croaker,White Seabass,White Seabass Released,Whitefish,Whitefish Released,Wolf Eel,Yellowfin Croaker,Yellowfin Tuna,Yellowtail
571,daveys-locker,2019-08-22,Western Pride,1/2 Day AM,18,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
572,daveys-locker,2019-08-22,Western Pride,1/2 Day PM,32,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
573,daveys-locker,2019-08-23,Bongos,1/2 Day AM,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,daveys-locker,2019-08-23,Bongos,1/2 Day PM,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,daveys-locker,2019-08-23,Bongos,Full Day,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
576,daveys-locker,2019-08-23,Freelance,1/2 Day Twilight,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,daveys-locker,2019-08-23,Thunderbird,2 Day,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0
578,daveys-locker,2019-08-23,Western Pride,3/4 Day,22,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
579,daveys-locker,2019-08-24,Freelance,1/2 Day Twilight,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,daveys-locker,2019-08-24,Freelance,3/4 Day,54,0,2,0,0,0,0,0,10,0,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1
581,daveys-locker,2019-08-24,Thunderbird,2 Day,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,40
582,daveys-locker,2019-08-24,Western Pride,1/2 Day AM,47,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0
583,daveys-locker,2019-08-24,Western Pride,1/2 Day PM,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,58,0,0,0,0,17,0,0,0,0,0
584,daveys-locker,2019-08-25,Western Pride,1/2 Day AM,49,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0
585,daveys-locker,2019-08-25,Western Pride,1/2 Day PM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,0
586,daveys-locker,2019-08-26,Bongos,Full Day,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
587,daveys-locker,2019-08-26,Freelance,3/4 Day,79,0,0,0,0,0,0,0,6,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,6
588,daveys-locker,2019-08-26,Western Pride,3/4 Day,24,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,daveys-locker,2019-08-27,Freelance,3/4 Day,79,0,4,0,0,0,0,0,1,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,5
590,daveys-locker,2019-08-27,Western Pride,3/4 Day,34,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4
591,daveys-locker,2019-08-28,Freelance,3/4 Day,42,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10
592,daveys-locker,2019-08-29,Freelance,3/4 Day,55,0,1,0,0,0,0,4,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,0,2
593,daveys-locker,2019-08-29,Thunderbird,Overnight,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
594,daveys-locker,2019-08-29,Western Pride,1/2 Day AM,37,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,136,0,0,0,0,12,0,0,0,0,0
595,daveys-locker,2019-08-29,Western Pride,1/2 Day AM,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,98,0,0,0,0,16,0,0,0,0,0
596,daveys-locker,2019-08-30,Bongos,Full Day,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,daveys-locker,2019-08-30,Western Pride,1/2 Day AM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0,11,0,0,0,0,0
598,daveys-locker,2019-08-30,Western Pride,1/2 Day PM,19,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0
599,daveys-locker,2019-08-31,Freelance,1/2 Day Twilight,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,daveys-locker,2019-08-31,Freelance,3/4 Day,57,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,15,0,0,0,0,0,0,1,0,18,0,0,0,0,0
601,daveys-locker,2019-08-31,Western Pride,1/2 Day AM,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,0,0
602,daveys-locker,2019-08-31,Western Pride,1/2 Day PM,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
603,daveys-locker,2019-09-01,Freelance,1/2 Day Twilight,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
604,daveys-locker,2019-09-01,Freelance,3/4 Day,55,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,7,0,4,0,0,2,0,0,0,0,0,0,0,0,115,0,0,0,0,2
605,daveys-locker,2019-09-01,Western Pride,1/2 Day AM,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,41,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
606,daveys-locker,2019-09-01,Western Pride,1/2 Day PM,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
607,daveys-locker,2019-09-02,Bongos,Full Day,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
608,daveys-locker,2019-09-02,Freelance,3/4 Day,55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
609,daveys-locker,2019-09-02,Thunderbird,Overnight,36,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
610,daveys-locker,2019-09-02,Western Pride,1/2 Day AM,48,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
611,daveys-locker,2019-09-02,Western Pride,1/2 Day PM,47,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,daveys-locker,2019-09-03,Western Pride,1/2 Day AM,24,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0
613,daveys-locker,2019-09-04,Bongos,Full Day,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
614,daveys-locker,2019-09-04,Freelance,3/4 Day,49,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,15,0,0,0,0,31,0,0,0,0,0
615,daveys-locker,2019-09-04,Western Pride,1/2 Day AM,35,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0
616,daveys-locker,2019-09-05,Freelance,3/4 Day,77,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,105,0,0,0,0,0
617,daveys-locker,2019-09-05,Thunderbird,Overnight,35,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
618,daveys-locker,2019-09-05,Western Pride,1/2 Day AM,26,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,10,0,1,0,3,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0
619,daveys-locker,2019-09-06,Bongos,Full Day,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
620,daveys-locker,2019-09-06,Freelance,3/4 Day,20,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
621,daveys-locker,2019-09-06,Western Pride,1/2 Day AM,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
622,daveys-locker,2019-09-06,Western Pride,1/2 Day PM,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
623,daveys-locker,2019-09-07,Freelance,3/4 Day,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
624,daveys-locker,2019-09-07,Thunderbird,Overnight,30,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
625,daveys-locker,2019-09-07,Western Pride,3/4 Day,26,0,5,0,0,0,0,0,0,0,0,0,22,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
626,daveys-locker,2019-09-08,Thunderbird,Overnight,37,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
627,daveys-locker,2019-09-08,Western Pride,1/2 Day AM,44,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,11,0,0,0,14,0,0,0,0,0,0,0,0,15,0,0,0,0,53,0,0,0,0,0
628,daveys-locker,2019-09-09,Freelance,3/4 Day,46,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,60,0,0,0,0,0
629,daveys-locker,2019-09-09,Western Pride,1/2 Day AM,23,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,38,0,0,0,0,2,0,0,0,0,0
630,daveys-locker,2019-09-10,Freelance,3/4 Day,66,0,0,0,0,0,0,0,25,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,15,0,0,0,0,120,0,0,0,0,1
631,daveys-locker,2019-09-10,Thunderbird,1.5 Day,33,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
632,daveys-locker,2019-09-10,Western Pride,1/2 Day AM,36,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0
633,daveys-locker,2019-09-11,Bongos,Full Day,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
634,daveys-locker,2019-09-11,Freelance,3/4 Day,74,0,1,0,0,0,0,0,0,0,15,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,90,0,0,0,0,0
635,daveys-locker,2019-09-11,Western Pride,1/2 Day AM,18,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0
636,daveys-locker,2019-09-12,Bongos,Full Day,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
637,daveys-locker,2019-09-12,Freelance,3/4 Day,58,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,100,0,0,0,0,1
638,daveys-locker,2019-09-12,Thunderbird,Overnight,38,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
639,daveys-locker,2019-09-12,Western Pride,1/2 Day AM,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,6,0,0,0,0,67,0,0,0,0,0
640,daveys-locker,2019-09-13,Western Pride,1/2 Day AM,27,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0
641,daveys-locker,2019-09-13,Western Pride,1/2 Day PM,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
642,daveys-locker,2019-09-14,Bongos,Full Day,6,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
643,daveys-locker,2019-09-14,Freelance,1/2 Day Twilight,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
644,daveys-locker,2019-09-14,Freelance,3/4 Day,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,85,0,0,0,0,0
645,daveys-locker,2019-09-14,Thunderbird,2 Day,22,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
646,daveys-locker,2019-09-14,Western Pride,3/4 Day,48,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,2
647,daveys-locker,2019-09-15,Bongos,Overnight,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
648,daveys-locker,2019-09-15,Freelance,3/4 Day,55,0,3,0,0,0,0,0,7,0,0,0,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,10
649,daveys-locker,2019-09-15,Western Pride,1/2 Day AM,48,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,45,0,0,0,0,0
650,daveys-locker,2019-09-15,Western Pride,1/2 Day PM,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,daveys-locker,2019-09-16,Freelance,3/4 Day,38,0,1,0,0,0,0,0,0,0,0,0,80,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0
652,daveys-locker,2019-09-16,Western Pride,1/2 Day AM,38,0,1,0,0,0,0,0,0,0,82,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,5,0,0,0,0,25,0,0,0,0,0
653,daveys-locker,2019-09-18,Freelance,3/4 Day,54,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2
654,daveys-locker,2019-09-18,Western Pride,1/2 Day AM,29,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0
655,daveys-locker,2019-09-19,Freelance,3/4 Day,67,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,2,0,0,0,18,0,0,0,0,0,0,0,0,205,0,0,0,0,87,0,0,0,0,0
656,daveys-locker,2019-09-19,Thunderbird,Overnight,34,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
657,daveys-locker,2019-09-19,Western Pride,1/2 Day AM,41,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0
658,daveys-locker,2019-09-20,Bongos,Full Day,6,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
659,daveys-locker,2019-09-20,Freelance,3/4 Day,80,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
660,daveys-locker,2019-09-20,Western Pride,1/2 Day AM,25,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
661,daveys-locker,2019-09-21,Freelance,1/2 Day Twilight,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
